TwitterID	Tweet	Retweets	Replies	Likes	Quotes	Identifier
SenatorDurbin	Devastated to hear about the horrific shooting at Club Q in Colorado Springs.Today, on #TransDayofRemembrance, my prayers are with the family &amp; friends of the victims and the entire LGBTQ+ community. We must condemn hate in all its forms.	77	23	290	3	204
SenatorDurbin	It is unacceptable that members of the highest court are exempted from the judicial code of ethics when wealthy special interests are spending millions in dark money to influence the Court’s decisions. Since the Court refuses to act, Congress should pass Supreme Court Ethics Act.	189	35	729	9	5527
SenatorDurbin	"The Senate Judiciary Committee is reviewing these serious allegations, which highlight once again the inexcusable ""Supreme Court loophole"" in federal judicial ethics rules."	273	32	974	8	5528
SenatorDurbin	A champion for equity, Dr. Ayala spent nearly 40 years serving the students of IL, leading schools through the COVID-19 pandemic and producing the highest graduation rates IL has seen. Congratulations on your retirement from @ISBEnews and thank you for your service.	12	10	63	1	1099
SenatorDurbin	The actions of former President Trump are exactly the kind of exceptional circumstances contemplated by the special counsel statute and we must take them seriously, for the sake of our democracy.	12	13	95	1	6448
SenatorDurbin	The AG’s decision is a far cry from the approach of the previous President &amp; AG, who treated DOJ as the President’s personal law firm – and weaponized the Department to punish the President’s political enemies and reward his political allies.	21	8	104	2	5529
SenatorDurbin	By appointing a well-respected career prosecutor as special counsel, AG Garland has demonstrated his commitment to avoiding even the appearance of politicization at @TheJusticeDept. I'm confident that SC Smith will pursue justice in these investigations without fear or favor.	38	18	159	3	6449
SenatorDurbin	This morning I was able to meet some of the bright minds from @QCHardware who are leading the way in quantum computing. By building the hardware for quantum computers, they're growing a revolutionary industry — right here in Illinois.	14	7	75	6	1100
SenatorDurbin	As we approach the holidays, too many Americans will end up buying counterfeit, stolen, or dangerous products from online marketplaces through no fault of their own. Pleased to work w/ @janschakowsky on the bipartisan INFORM Consumers Act. Let’s get it enacted this year.	25	9	70	2	4189
SenatorDurbin	Our nation owes a debt of gratitude for all @SpeakerPelosi has accomplished during her remarkable tenure as the first woman Speaker. She is a true public servant. Thank you, Nancy, for your tireless advocacy on behalf of all Americans.	81	38	544	2	4190
SenatorDurbin	IL’s water infrastructure is a vital part of our econ. With funding from the Bipartisan Infrastructure Law, work is starting on the modernization of our state’s locks &amp; dams. I spoke w/ the Army Corps about advancing several projects, including the restoration of Quincy Bay.	11	4	55	1	3502
SenatorDurbin	For years, Americans struggling w/ student loan debt have been effectively unable to use the bankruptcy system to seek a path to financial recovery. Updated guidance from @TheJusticeDept &amp; @usedgov will help, but Congress must act and pass the FRESH START Through Bankruptcy Act.	82	44	183	14	4191
SenatorDurbin	Illinois is home to eight Predominately Black Institutions that offer high-quality education. I enjoyed meeting with college presidents today to discuss how Congress can continue to work alongside PBIs to provide the best education outcomes for students.	17	9	83	1	1101
SenatorDurbin	Congratulations to the newly elected Senator @PeterWelch. Looking forward to working with you to get things done.	18	11	167	2	6450
SenatorDurbin	I’m speaking live on the Senate floor on the untold horrors of Putin’s illegal war in Ukraine.	25	10	72	1	1102
SenatorDurbin	The REDUCE Act is an important step toward decarbonizing our energy sector. This bill will protect homes and businesses across the country from volatile electricity prices &amp; put money back in the pockets of Americans who reduce their energy usage.	12	6	51	2	4192
SenatorDurbin	.@SenDuckworth &amp; I spoke w/ @BlessingBeWell to discuss how the fed govt can support rural hospitals amid the workforce strains they are facing with the RSV surge. As we face new health challenges, we must ensure that our rural hospitals are well-equipped to care for patients.	25	8	68	1	5530
SenatorDurbin	Proud of my colleagues for advancing the Respect for Marriage Act w/ a strong bipartisan vote. Today's vote brings us one step closer to ensuring that both LGBTQ and interracial couples will always receive equal treatment under federal law.	42	15	203	3	3503
SenatorDurbin	His friend, @vkaramurza, sits in a Russian jail cell today for speaking truth about Putin’s war in Ukraine. I joined my colleagues in urging the imposition of Magnitsky Act-related sanctions against those officials responsible for his poisoning and outrageous detention.	73	3	324	3	1103
SenatorDurbin	Today marks 13 years since the murder of Sergei Magnitsky by his Russian prison guards. He was not an outspoken revolutionary, but a man of integrity that did everything in his power to expose the corruption of those in power in Moscow.	134	7	656	1	1104
SenatorDurbin	I’m speaking live on the Senate floor on the Respect for Marriage Act and the alarming increase in RSV cases in young children and adults.	38	18	123	2	3504
SenatorDurbin	It was an honor to receive the Lifetime Achievement Award from @ABAPresident Enix-Ross today, and I look forward to continuing to work with the ABA to ensure that our judicial system serves every American.	20	13	117	3	4193
SenatorDurbin	This morning, I met an incredible group of young Illinois Dreamers &amp; heard remarkable stories about their success despite the many challenges they face. A solution for Dreamers is long overdue. They have been forced to live in fear and uncertainty for far too long.	77	75	443	9	1105
SenatorDurbin	Looking forward to the Senate vote to proceed to the Respect for Marriage Act today. It’s time for Congress to ensure that far-right Justices on the Supreme Court cannot erase another constitutional right and put LGBTQ families at risk.	43	17	179	5	3505
SenatorDurbin	The Senator Paul Simon Study Abroad Program Act expands opportunities for all American students to experience the world. I am proud to carry on the vision of my mentor, the late Senator Simon, by preparing the next generation of leaders to succeed in today’s interconnected world.	19	1	57	2	4194
SenatorDurbin	This morning, I'm here with @SenSchumer, @SenatorMenendez, @SenCortezMasto, @SenAlexPadilla, and immigrant youth leaders to call on Republicans in Congress to work with Democrats to pass permanent protections for Dreamers. Tune in.	119	60	365	15	4195
SenatorDurbin	One year ago, @POTUS signed the Bipartisan Infrastructure Bill into law &amp; we have already begun rebuilding, expanding, and modernizing our state’s infrastructure. I will continue to make sure that Illinoisans see the tangible impacts of this bill.	30	17	121	3	3506
SenatorDurbin	I was glad to introduce Judge Colleen Lawless, nominated to the U.S. District Court for the Central District of Illinois. Judge Lawless is an accomplished jurist and litigator whose trial experience on and off the bench will make her an outstanding addition to the bench.	38	16	156	4	1106
SenatorDurbin	I’m speaking live on the Senate floor about what we learned from Tuesday’s midterm elections. Tune in.	25	33	118	5	5531
SenatorDurbin	Sending my prayers to Chicago's St. Ignatius High School athletes who were injured when a driver hit their school bus in Indiana. Hoping for a swift and full recovery for all.	25	9	102	1	1107
SenatorDurbin	Poignant words by @vkaramurza from a Russian gulag about Putin’s return to the dark days of Soviet political prisoners.	48	9	144	3	4196
SenatorDurbin	The 2023 open enrollment period is here. This year, ACA monthly premiums are even more affordable. I encourage all Illinoisans who need health insurance to enroll today!	26	9	54	0	4197
SenatorDurbin	During #SchoolPsychWeek, we celebrate the incredible work of school psychologists in IL and across the country. Thank you to these mental health professionals for your work to help our youth thrive.	11	8	31	2	1108
SenatorDurbin	Honored to join @POTUS, @SenDuckworth, @RepUnderwood, @RepRobinKelly in Joliet Saturday to discuss how Democrats are protecting Social Security and Medicare and delivering lower prescription drug costs.	33	14	105	2	4198
SenatorDurbin	Our immigration system is broken in so many ways.  It has failed our Afghan allies in the United States and those who are stuck abroad.  We must act on a bipartisan basis to protect them.  Lives are at stake.	36	89	129	4	1109
