TwitterID,Tweet,Retweets,Replies,Likes,Quotes
SenatorFischer,"My thoughts are with his wife, Stephanie, his daughter, Ava, and his son, Will, during this challenging time.",1,1,3,0
SenatorFischer,"While the department had to navigate multiple years of financially stressed budgets, he was always committed to providing for our military, protecting our national security, and modernizing our nuclear deterrent.",1,3,2,0
SenatorFischer,"A longtime public servant, Ash Carter spent decades serving our country in various roles at the Department of Defense. As a member of the Senate Armed Services Committee, I worked closely with Secretary Carter during tumultuous times.",2,2,7,0
SenatorFischer,Thank you to all of the first responders who put themselves in harm’s way to fight fires across Nebraska yesterday. My prayers go out this morning to all those impacted – including the two firefighters who were injured fighting the blaze.,5,10,39,0
SenatorFischer,Dry conditions and strong winds have created grass fires in some Nebraska counties.Please check with local authorities regarding evacuation orders as first responders work to battle these fires.,5,10,7,0
SenatorFischer,"Through its upcoming rulemaking, the @EPA has a historic opportunity to restore integrity to the RFS, support our biofuel producers, and help American families have access to lower cost, cleaner fuels.Read our bipartisan letter to @EPAMichaelRegan ⬇️",3,8,13,2
SenatorFischer,"President Biden is using the SPR to compensate for the failures of his energy policies.Taking advantage of an emergency resource for political purposes is dangerous, and it leaves the U.S. less secure.",4,41,29,2
SenatorFischer,"I was glad to tour part of the Girls Inc. campus in Omaha this week. It was great to hear about all the ways @GirlsIncOmaha works to inspire girls to be “strong, smart, and bold.”",2,13,17,0
SenatorFischer,"Great to visit with Trevor @OmahaFire385. Our firefighters do so much to keep our families and communities safe, and I always appreciate the opportunity to visit about their priorities.",2,7,13,0
SenatorFischer,"Thank you @AEMAdvocacy for the recent award.Equipment manufacturers make products that underpin every sector of our economy, including ag.I’ll continue to push for the passage of my PAL Act, which would help family farmers and ranchers leverage innovative precision ag tech.",3,12,17,0
SenatorFischer,Remember when President Biden said inflation was transitory?That was a year and a half ago.How about the so-called “Inflation Reduction Act”?We’re now at 7 months of an inflation rate of over 8%. Core inflation is at a 40-year high.Dems’ radical spending policies at work.,65,240,190,10
SenatorFischer,Happy National Farmers Day!Nebraska farmers work so hard every day to help feed and fuel the world. Our country wouldn’t be the economic powerhouse that is today without our producers and their tireless efforts. #ThankAFarmer,7,5,18,0
SenatorFischer,"This admin. owes the Senate Armed Services Committee timely information about this apparent shift in strategy. Given the serious implications such changes would have on our ability to address terrorist activities, it’s critical we provide proper oversight.(2/2)",3,7,4,0
SenatorFischer,It’s concerning that the NYT seems to have more access to Biden’s new classified counterterrorism strategy than Congress.These new policies appear to overly centralize decision-making. This reduces our ability to react to threats in places like Afghanistan. (1/2),4,33,11,1
SenatorFischer,"It was an honor to participate in the ceremony celebrating the groundbreaking of this innovative company, and I look forward to seeing them and the many family farmers and ranchers behind them succeed. (2/2)",2,6,8,0
SenatorFischer,"Sustainable Beef encapsulates the grit, grace, and determination of Nebraska family farmers and ranchers. Their efforts will help grow the beef supply chain, promote stewardship of our natural resources, and support rural communities.  (1/2)",3,11,13,0
SenatorFischer,"RT @HastingsCollege: Senator Deb Fischer (@SenatorFischer) had a great conversation with students, employees and community members for our…",1,0,0,0
SenatorFischer,Biden’s energy policies have purposely crippled American energy production.Yet the admin. is willing to work with horrific dictatorships like Venezuela to get their oil?We should be focused on all-the-above energy solutions that boost domestic production.,22,59,49,2
SenatorFischer,Visited with the great folks at Chief Ethanol here in Lexington this week to discuss the positive economic and environmental impacts of biofuels.My bipartisan Consumer and Fuel Retailer Choice Act would ensure more consumers can take advantage of the benefits of E15 year-round.,2,19,11,1
SenatorFischer,"Thanks to funding from the bipartisan infrastructure bill, York can begin work on projects to improve pedestrian safety, including for children on their way to school.It was great to stop by and discuss the tangible benefits infrastructure investments are bringing to NE.",3,35,28,1
SenatorFischer,Congratulations to @WJAG780 on recently celebrating their 100-year anniversary.What a remarkable feat for a family-owned business stretching back to the earliest days of radio in the U.S. We wish you many more years of success as you continue to serve the Norfolk community.,1,4,8,0
SenatorFischer,Wishing all members of the Jewish community observing Yom Kippur this evening an easy and meaningful fast. G’mar chatima tova.,11,8,52,3
SenatorFischer,"Our prayers are with the Halsey community, ranch families and all those impacted by the #BoveeFire here in Nebraska. This is a fast-moving fire – please continue to adhere to all guidance from local authorities as they work to keep people safe and get the blaze under control.",9,10,35,0
SenatorFischer,I will continue to work to ensure servicemembers at Offutt Air Force Base have the infrastructure and resources they need to carry out their missions and defend our country,1,2,10,0
SenatorFischer,"Great to participate in the Offutt Air Force Base runway re-opening today. It's important for the community, for Nebraska, and for our nation’s security. Getting the runway from a state of disrepair in 2013 to today’s new runway took a lot of determination and collaboration.",5,10,33,1
SenatorFischer,I just introduced new legislation to help consumers insulate a greater portion of their savings from the pain of sky-high inflation.You can read more about my bill and I-Bonds below:,3,7,6,0
SenatorFischer,"Dems' out-of-control spending fanned the flames of inflation.Now, the American people are scrambling to protect their earnings.",7,48,27,0
SenatorFischer,L’Shana Tovah to all those celebrating #RoshHashanah. I wish you a sweet and joyful new year.,9,21,34,0
SenatorFischer,Looking forward to this next week!I first began working on this important national security project back in 2013. Proud to see this finally come to life.,1,11,8,1
SenatorFischer,Looking forward to joining @kfabnews at 8:35am this morning.You can tune in here:,2,19,3,0
SenatorFischer,ICYMI - my statement on Putin's recent nuclear threats:,5,21,29,1
SenatorFischer,"Proud to share that the following 5 schools in Nebraska were named Blue Ribbon Schools for 2022. This award is a recognition of the incredible work by students, teachers, parents, and communities to close achievement gaps and provide a high-quality education.Congratulations!",2,12,13,0
SenatorFischer,RT @GrowthEnergy: A well deserved recipient of our Fueling Growth Award - @SenatorFischer! Thank you for fighting for year-round access to…,2,0,0,0
